id,Type,Title,Country,Data Added,Release Year,Rating,Genre
4174,TV Show,Ash vs. Evil Dead,United States,4/29/2019,2018,TV-MA,"TV Action & Adventure, TV Comedies, TV Horror"
4175,TV Show,"Roswell, New Mexico",United States,5/1/2019,2019,TV-14,"Classic & Cult TV, TV Dramas, TV Sci-Fi & Fantasy"
4176,TV Show,Colony,United States,5/2/2019,2018,TV-14,"TV Action & Adventure, TV Dramas, TV Sci-Fi & Fantasy"
4177,TV Show,Dead to Me,United States,5/3/2019,2019,TV-MA,"TV Comedies, TV Dramas"
4178,TV Show,Tuca & Bertie,United States,5/3/2019,2019,TV-MA,TV Comedies
4179,TV Show,Lucifer,United States,5/8/2019,2019,TV-14,"Crime TV Shows, TV Comedies, TV Dramas"
4180,TV Show,Pose,United States,5/10/2019,2018,TV-MA,TV Dramas
4181,TV Show,The Society,United States,5/10/2019,2019,TV-MA,"TV Dramas, Teen TV Shows"
4182,TV Show,Easy,United States,5/10/2019,2019,TV-MA,"TV Comedies, TV Dramas"
4183,Movie,Still LAUGH-IN: The Stars Celebrate,United States,5/14/2019,2019,TV-MA,Comedies
4184,TV Show,It's Bruno!,United States,5/17/2019,2019,TV-MA,TV Comedies
4185,TV Show,Nailed It,United States,5/17/2019,2019,TV-PG,Reality TV
4186,TV Show,Prince of Peoria,United States,5/20/2019,2019,TV-Y7,"Kids' TV, TV Comedies"
4187,TV Show,WHAT / IF,United States,5/24/2019,2019,TV-MA,"TV Dramas, TV Thrillers"
4188,TV Show,She's Gotta Have It,United States,5/24/2019,2018,TV-MA,"Romantic TV Shows, TV Comedies, TV Dramas"
4189,TV Show,Charmed,United States,5/27/2019,2019,TV-PG,"TV Dramas, TV Sci-Fi & Fantasy"
4190,TV Show,Historical Roasts,United States,5/27/2019,2019,TV-MA,"Stand-Up Comedy & Talk Shows, TV Comedies"
4191,TV Show,When They See Us,United States,5/31/2019,2019,TV-MA,"Crime TV Shows, TV Dramas"
4192,TV Show,My Next Guest Needs No Introduction With David Letterman,United States,5/31/2019,2019,TV-MA,Stand-Up Comedy & Talk Shows
4193,TV Show,Malibu Rescue: The Series,United States,6/3/2019,2019,TV-G,"Kids' TV, TV Action & Adventure, TV Comedies"
4194,TV Show,Documentary Now!,United States,6/3/2019,2019,TV-14,TV Comedies
4195,TV Show,Dynasty,United States,6/3/2019,2019,TV-14,TV Dramas
4196,TV Show,Super Monsters Monster Pets,United States,6/7/2019,2019,TV-Y,Kids' TV
4197,TV Show,Tales of the City,United States,6/7/2019,2019,TV-MA,TV Dramas
4198,TV Show,Designated Survivor,United States,6/7/2019,2019,TV-14,"Crime TV Shows, TV Dramas, TV Thrillers"
4199,TV Show,Awake: The Million Dollar Game,United States,6/14/2019,2019,TV-PG,Reality TV
4200,TV Show,Trinkets,United States,6/14/2019,2019,TV-MA,"TV Dramas, Teen TV Shows"
4201,TV Show,Girlfriends' Guide to Divorce,United States,6/14/2019,2019,TV-14,"TV Comedies, TV Dramas"
4202,TV Show,Marlon,United States,6/14/2019,2018,TV-PG,TV Comedies
4203,TV Show,Marvel's Jessica Jones,United States,6/14/2019,2019,TV-MA,"Crime TV Shows, TV Action & Adventure, TV Dramas"
4204,TV Show,Grey's Anatomy,United States,6/15/2019,2018,TV-14,"Romantic TV Shows, TV Dramas"
4205,TV Show,Mr. Iglesias,United States,6/21/2019,2019,TV-14,TV Comedies
4206,TV Show,Girls Incarcerated,United States,6/21/2019,2019,TV-MA,"Docuseries, Reality TV"
4207,TV Show,Shooter,United States,6/21/2019,2018,TV-MA,"Crime TV Shows, TV Action & Adventure, TV Dramas"
4208,TV Show,The Confession Tapes,United States,6/21/2019,2019,TV-MA,"Crime TV Shows, Docuseries"
4209,TV Show,Exhibit A,United States,6/28/2019,2019,TV-MA,"Crime TV Shows, Docuseries, Science & Nature TV"
4210,TV Show,Dope,United States,6/28/2019,2019,TV-MA,"Crime TV Shows, Docuseries"
4211,TV Show,Madam Secretary,United States,6/30/2019,2019,TV-14,TV Dramas
4212,TV Show,Scare Tactics,United States,6/30/2019,2011,TV-MA,"Reality TV, TV Comedies, TV Horror"
4213,TV Show,DreamWorks Kung Fu Panda Awesome Secrets,United States,7/1/2019,2008,TV-PG,"Kids' TV, TV Action & Adventure, TV Comedies"
4214,TV Show,Inside the Mind of a Serial Killer,United States,7/1/2019,2015,TV-14,"Crime TV Shows, Docuseries"
4215,Movie,NOVA: Bird Brain,United States,7/1/2019,2017,TV-G,"Children & Family Movies, Documentaries"
4216,Movie,NOVA: Killer Floods,United States,7/1/2019,2017,TV-PG,Documentaries
4217,TV Show,Hatchimals | Adventures in Hatchtopia,United States,7/1/2019,2018,TV-Y,Kids' TV
4218,TV Show,The Last Czars,United States,7/3/2019,2019,TV-MA,"Docuseries, TV Dramas"
4219,TV Show,Stranger Things,United States,7/4/2019,2019,TV-14,"TV Horror, TV Mysteries, TV Sci-Fi & Fantasy"
4220,TV Show,In The Dark,United States,7/5/2019,2019,TV-14,"Crime TV Shows, TV Dramas"
4221,TV Show,Free Rein,United States,7/6/2019,2019,TV-G,"British TV Shows, Kids' TV, TV Dramas"
4222,TV Show,Family Reunion,United States,7/11/2019,2019,TV-PG,TV Comedies
4223,TV Show,Taco Chronicles,United States,7/12/2019,2019,TV-PG,"Docuseries, International TV Shows, Reality TV"
4224,TV Show,3Below: Tales of Arcadia,United States,7/12/2019,2019,TV-Y7-FV,"Kids' TV, TV Action & Adventure, TV Sci-Fi & Fantasy"
4225,TV Show,Pinky Malinky,United States,7/17/2019,2019,TV-Y7,"Kids' TV, TV Comedies"
4226,TV Show,Last Chance U,United States,7/19/2019,2019,TV-MA,Docuseries
4227,TV Show,Queer Eye,United States,7/19/2019,2019,TV-14,Reality TV
4228,TV Show,The Epic Tales of Captain Underpants,United States,7/19/2019,2019,TV-Y7,"Kids' TV, TV Comedies"
4229,TV Show,Storage Wars: Northern Treasures,United States,7/22/2019,2015,TV-MA,"International TV Shows, Reality TV"
4230,TV Show,Another Life,United States,7/25/2019,2019,TV-MA,"TV Action & Adventure, TV Dramas, TV Mysteries"
4231,TV Show,Orange Is the New Black,United States,7/26/2019,2019,TV-MA,"TV Comedies, TV Dramas"
4232,TV Show,Sugar Rush,United States,7/26/2019,2019,TV-PG,Reality TV
4233,TV Show,Twelve Forever,United States,7/29/2019,2019,TV-Y7,Kids' TV
4234,TV Show,The Sinner,United States,8/1/2019,2018,NR,"Crime TV Shows, TV Dramas, TV Mysteries"
4235,TV Show,Basketball or Nothing,United States,8/2/2019,2019,TV-PG,"Docuseries, Reality TV"
4236,TV Show,Care Bears: Welcome to Care-a-Lot,United States,8/2/2019,2012,TV-Y,Kids' TV
4237,TV Show,Ask the StoryBots,United States,8/2/2019,2019,TV-Y,Kids' TV
4238,TV Show,Dear White People,United States,8/2/2019,2019,TV-MA,"TV Comedies, TV Dramas"
4239,TV Show,No Good Nick,United States,8/5/2019,2019,TV-PG,"Kids' TV, TV Comedies, TV Dramas"
4240,TV Show,Wu Assassins,United States,8/8/2019,2019,TV-MA,"TV Action & Adventure, TV Sci-Fi & Fantasy"
4241,TV Show,Jane The Virgin,United States,8/8/2019,2019,TV-14,"Romantic TV Shows, TV Comedies, TV Dramas"
4242,TV Show,Tiny House Nation,United States,8/9/2019,2019,TV-PG,Reality TV
4243,TV Show,GLOW,United States,8/9/2019,2019,TV-MA,"TV Comedies, TV Dramas"
4244,TV Show,IZombie,United States,8/9/2019,2019,TV-14,"TV Comedies, TV Dramas, TV Horror"
4245,TV Show,DC Super Hero Girls,United States,8/12/2019,2019,TV-Y7-FV,Kids' TV
4246,TV Show,Tiffany Haddish Presents: They Ready,United States,8/13/2019,2019,TV-MA,"Stand-Up Comedy & Talk Shows, TV Comedies"
4247,TV Show,Knightfall,United States,8/13/2019,2019,TV-14,TV Dramas
4248,TV Show,The 100,United States,8/14/2019,2019,TV-14,"TV Action & Adventure, TV Dramas, TV Sci-Fi & Fantasy"
4249,TV Show,Diagnosis,United States,8/16/2019,2019,TV-14,"Docuseries, Science & Nature TV"
4250,TV Show,MINDHUNTER,United States,8/16/2019,2019,TV-MA,"Crime TV Shows, TV Dramas, TV Mysteries"
4251,TV Show,QB1: Beyond the Lights,United States,8/16/2019,2019,TV-14,Docuseries
4252,TV Show,Hyperdrive,United States,8/21/2019,2019,TV-PG,Reality TV
4253,TV Show,13 Reasons Why,United States,8/23/2019,2019,TV-MA,"Crime TV Shows, TV Dramas, TV Mysteries"
4254,TV Show,13 Reasons Why: Beyond the Reasons,United States,8/23/2019,2019,TV-MA,"Crime TV Shows, Docuseries"
4255,TV Show,The Good Place,United States,8/27/2019,2018,TV-14,TV Comedies
4256,TV Show,Droppin' Cash: Los Angeles,United States,8/28/2019,2019,TV-MA,Reality TV
4257,TV Show,Van Helsing,United States,8/28/2019,2018,TV-MA,"International TV Shows, TV Action & Adventure, TV Dramas"
4258,TV Show,Transformers Rescue Bots Academy,United States,9/1/2019,2019,TV-Y,Kids' TV
4259,TV Show,Marvel's Agents of S.H.I.E.L.D.,United States,9/1/2019,2019,TV-PG,"TV Action & Adventure, TV Sci-Fi & Fantasy"
4260,TV Show,Moving Art,United States,9/1/2019,2018,TV-G,"Docuseries, Science & Nature TV"
4261,TV Show,Scream,United States,9/1/2019,2019,TV-14,"Crime TV Shows, TV Horror, TV Mysteries"
4262,TV Show,The Walking Dead,United States,9/1/2019,2018,TV-MA,"Classic & Cult TV, TV Action & Adventure, TV Dramas"
4263,TV Show,Shameless (U.S.),United States,9/10/2019,2018,TV-MA,"TV Comedies, TV Dramas"
4264,TV Show,The I-Land,United States,9/12/2019,2019,TV-MA,"TV Action & Adventure, TV Dramas, TV Sci-Fi & Fantasy"
4265,TV Show,"The Mind, Explained",United States,9/12/2019,2019,TV-14,"Docuseries, Science & Nature TV"
4266,TV Show,Unbelievable,United States,9/13/2019,2019,TV-MA,"Crime TV Shows, TV Dramas"
4267,TV Show,I'm Sorry,United States,9/13/2019,2019,TV-MA,TV Comedies
4268,TV Show,The Chef Show,United States,9/13/2019,2019,TV-MA,Docuseries
4269,TV Show,The Ranch,United States,9/13/2019,2019,TV-MA,TV Comedies
4270,TV Show,America's Book of Secrets,United States,9/15/2019,2014,TV-14,Docuseries
4271,TV Show,Cold Case Files,United States,9/15/2019,2017,TV-14,"Crime TV Shows, Docuseries"
4272,TV Show,Pawn Stars,United States,9/15/2019,2010,TV-PG,Reality TV
4273,TV Show,Surviving R. Kelly,United States,9/15/2019,2019,TV-MA,Docuseries
4274,TV Show,The Curse of Oak Island,United States,9/15/2019,2014,TV-PG,Docuseries
4275,TV Show,The Rap Game,United States,9/15/2019,2016,TV-14,Reality TV
4276,TV Show,The Universe,United States,9/15/2019,2009,TV-PG,"Docuseries, Science & Nature TV"
4277,TV Show,Ancient Aliens,United States,9/17/2019,2010,TV-PG,"Docuseries, Science & Nature TV"
4278,TV Show,The Last Kids on Earth,United States,9/17/2019,2019,TV-Y7-FV,"Kids' TV, TV Comedies"
4279,TV Show,The Blacklist,United States,9/19/2019,2019,TV-14,"Crime TV Shows, TV Dramas, TV Thrillers"
4280,TV Show,Inside Bill's Brain: Decoding Bill Gates,United States,9/20/2019,2019,TV-14,"Docuseries, Science & Nature TV"
4281,TV Show,Two Sentence Horror Stories,United States,9/20/2019,2019,TV-14,"TV Horror, Teen TV Shows"
4282,TV Show,Disenchantment,United States,9/20/2019,2019,TV-14,"TV Action & Adventure, TV Comedies, TV Sci-Fi & Fantasy"
4283,TV Show,Fastest Car,United States,9/20/2019,2019,TV-MA,Reality TV
4284,TV Show,BONDING,United States,9/22/2019,2019,TV-MA,"TV Comedies, TV Dramas"
4285,TV Show,American Horror Story,United States,9/24/2019,2018,TV-MA,"TV Horror, TV Mysteries, TV Thrillers"
4286,TV Show,Abstract: The Art of Design,United States,9/25/2019,2019,TV-14,Docuseries
4287,TV Show,Portlandia,United States,9/25/2019,2018,TV-14,TV Comedies
4288,TV Show,Explained,United States,9/26/2019,2019,TV-14,Docuseries
4289,TV Show,The Politician,United States,9/27/2019,2019,TV-14,"TV Comedies, TV Dramas, Teen TV Shows"
4290,TV Show,Carmen Sandiego,United States,10/1/2019,2019,TV-Y7-FV,"Kids' TV, TV Thrillers"
4291,TV Show,Ghost Town Gold,United States,10/2/2019,2012,TV-14,Reality TV
4292,TV Show,Living Undocumented,United States,10/2/2019,2019,TV-MA,Docuseries
4293,TV Show,Seis Manos,United States,10/3/2019,2019,TV-MA,"Anime Series, Crime TV Shows"
4294,TV Show,Raising Dion,United States,10/4/2019,2019,TV-PG,"Kids' TV, TV Action & Adventure, TV Dramas"
4295,TV Show,Rotten,United States,10/4/2019,2019,TV-MA,"Docuseries, Science & Nature TV"
4296,Movie,The Spooky Tale of Captain Underpants Hack-a-ween,United States,10/8/2019,2019,TV-Y7,"Children & Family Movies, Comedies"
4297,TV Show,Rhythm + Flow,United States,10/9/2019,2019,TV-MA,Reality TV
4298,TV Show,Insatiable,United States,10/11/2019,2019,TV-MA,"TV Comedies, TV Dramas, Teen TV Shows"
4299,TV Show,Power Rangers Beast Morphers,United States,10/15/2019,2019,TV-Y7-FV,Kids' TV
4300,TV Show,Living with Yourself,United States,10/18/2019,2019,TV-MA,"TV Comedies, TV Dramas"
4301,TV Show,Unnatural Selection,United States,10/18/2019,2019,TV-MA,"Docuseries, Science & Nature TV"
4302,TV Show,MeatEater,United States,10/18/2019,2019,TV-14,"Docuseries, Reality TV, Science & Nature TV"
4303,TV Show,Spirit Riding Free: Pony Tales,United States,10/18/2019,2019,TV-Y,Kids' TV
4304,TV Show,"Breakfast, Lunch & Dinner",United States,10/23/2019,2019,TV-MA,Docuseries
4305,TV Show,Daybreak,United States,10/24/2019,2019,TV-MA,"TV Action & Adventure, TV Comedies, TV Horror"
4306,TV Show,Prank Encounters,United States,10/25/2019,2019,TV-MA,"Reality TV, TV Comedies, TV Horror"
4307,TV Show,BoJack Horseman,United States,10/25/2019,2019,TV-MA,TV Comedies
4308,TV Show,Greenhouse Academy,United States,10/25/2019,2019,TV-PG,"Kids' TV, TV Dramas, Teen TV Shows"
4309,TV Show,The Kominsky Method,United States,10/25/2019,2019,TV-MA,"TV Comedies, TV Dramas"
4310,TV Show,Jeopardy!,United States,10/28/2019,2019,TV-G,Reality TV
4311,TV Show,Shine On with Reese,United States,10/29/2019,2018,TV-14,Docuseries
4312,Movie,The Road to El Camino: Behind the Scenes of El Camino: A Breaking Bad Movie,United States,10/29/2019,2019,TV-14,"Documentaries, International Movies"
4313,TV Show,A Year In Space,United States,11/1/2019,2015,TV-PG,"Docuseries, International TV Shows, Science & Nature TV"
4314,TV Show,Atypical,United States,11/1/2019,2019,TV-MA,"TV Comedies, TV Dramas, Teen TV Shows"
4315,TV Show,Billy on the Street,United States,11/1/2019,2016,TV-14,"International TV Shows, Reality TV, TV Comedies"
4316,TV Show,The Boulet Brothers Dragula,United States,11/1/2019,2019,TV-MA,Reality TV
4317,Movie,100 Things to do Before High School,United States,11/2/2019,2014,TV-G,Movies
4318,TV Show,Bella and the Bulldogs,United States,11/2/2019,2015,TV-G,"Kids' TV, TV Comedies"
4319,TV Show,Victorious,United States,11/2/2019,2013,TV-G,"Kids' TV, TV Comedies"
4320,TV Show,The Devil Next Door,United States,11/4/2019,2019,TV-MA,"Crime TV Shows, Docuseries"
4321,TV Show,Sam & Cat,United States,11/5/2019,2014,TV-PG,"Kids' TV, TV Comedies"
4322,TV Show,She-Ra and the Princesses of Power,United States,11/5/2019,2019,TV-Y7-FV,"Kids' TV, TV Action & Adventure, TV Sci-Fi & Fantasy"
4323,TV Show,I'm with the Band: Nasty Cherry,United States,11/15/2019,2019,TV-MA,Reality TV
4324,TV Show,Llama Llama,United States,11/15/2019,2019,TV-Y,Kids' TV
4325,TV Show,The Toys That Made Us,United States,11/15/2019,2019,TV-14,"Docuseries, Reality TV"
4326,TV Show,Dolly Parton's Heartstrings,United States,11/22/2019,2019,TV-14,TV Dramas
4327,Movie,Mike Birbiglia: What I Should Have Said Was Nothing: Tales from My Secret Public Journal,United States,11/22/2019,2008,TV-14,Stand-Up Comedy
4328,TV Show,Narcoworld: Dope Stories,United States,11/22/2019,2019,TV-MA,"Crime TV Shows, Docuseries"
4329,TV Show,Nailed It! Holiday!,United States,11/22/2019,2019,TV-PG,Reality TV
4330,TV Show,Trolls: The Beat Goes On!,United States,11/22/2019,2019,TV-G,"Kids' TV, TV Comedies"
4331,TV Show,Dirty John,United States,11/25/2019,2018,TV-14,"Crime TV Shows, TV Dramas, TV Mysteries"
4332,TV Show,Broken,United States,11/27/2019,2019,TV-14,Docuseries
4333,TV Show,Merry Happy Whatever,United States,11/28/2019,2019,TV-PG,TV Comedies
4334,TV Show,Sugar Rush Christmas,United States,11/29/2019,2019,TV-PG,Reality TV
4335,TV Show,The Movies That Made Us,United States,11/29/2019,2019,TV-MA,Docuseries
4336,TV Show,Eastsiders,United States,12/1/2019,2018,TV-MA,"TV Comedies, TV Dramas"
4337,TV Show,Nightflyers,United States,12/2/2019,2018,TV-MA,"TV Horror, TV Mysteries, TV Sci-Fi & Fantasy"
4338,Movie,The Irishman: In Conversation,United States,12/5/2019,2019,TV-MA,Documentaries
4339,TV Show,Greenleaf,United States,12/5/2019,2018,TV-14,TV Dramas
4340,TV Show,Astronomy Club: The Sketch Show,United States,12/6/2019,2019,TV-MA,TV Comedies
4341,Movie,Spirit Riding Free: Spirit of Christmas,United States,12/6/2019,2019,TV-Y7,Children & Family Movies
4342,TV Show,Virgin River,United States,12/6/2019,2019,TV-14,"Romantic TV Shows, TV Dramas"
4343,TV Show,Fuller House,United States,12/6/2019,2018,TV-Y7,TV Comedies
4344,TV Show,Outlander,United States,12/10/2019,2016,TV-MA,"Romantic TV Shows, TV Action & Adventure, TV Dramas"
4345,TV Show,Sym-Bionic Titan,United States,12/15/2019,2010,TV-PG,Kids' TV
4346,TV Show,What's New Scooby-Doo?,United States,12/15/2019,2005,TV-Y7,"Kids' TV, TV Comedies"
4347,TV Show,The Magicians,United States,12/16/2019,2018,TV-MA,"TV Dramas, TV Sci-Fi & Fantasy"
4348,TV Show,Soundtrack,United States,12/18/2019,2019,TV-MA,"Romantic TV Shows, TV Dramas"
4349,TV Show,Private Practice,United States,12/22/2019,2012,TV-14,"TV Comedies, TV Dramas"
4350,TV Show,Fast & Furious Spy Racers,United States,12/26/2019,2019,TV-Y7-FV,Kids' TV
4351,TV Show,Kevin Hart: Don’t F**k This Up,United States,12/27/2019,2019,TV-MA,Docuseries
4352,TV Show,Alexa & Katie,United States,12/30/2019,2018,TV-Y7,"Kids' TV, TV Comedies"
4353,TV Show,Messiah,United States,1/1/2020,2020,TV-MA,"TV Dramas, TV Thrillers"
4354,TV Show,"Sex, Explained",United States,1/2/2020,2020,TV-MA,"Docuseries, Science & Nature TV"
4355,TV Show,Go! Go! Cory Carson,United States,1/4/2020,2020,TV-Y,Kids' TV
4356,TV Show,Cheer,United States,1/8/2020,2020,TV-MA,"Docuseries, Reality TV, Teen TV Shows"
4357,TV Show,AJ and the Queen,United States,1/10/2020,2020,TV-14,"TV Comedies, TV Dramas"
4358,TV Show,Medical Police,United States,1/10/2020,2020,TV-MA,"Crime TV Shows, TV Action & Adventure, TV Comedies"
4359,TV Show,Harvey Street Kids,United States,1/10/2020,2019,TV-Y7,"Kids' TV, TV Comedies"
4360,TV Show,Kipo and the Age of Wonderbeasts,United States,1/14/2020,2020,TV-Y7-FV,"Kids' TV, TV Comedies"
4361,TV Show,Killer Inside: The Mind of Aaron Hernandez,United States,1/15/2020,2020,TV-MA,"Crime TV Shows, Docuseries"
4362,TV Show,Grace and Frankie,United States,1/15/2020,2019,TV-MA,"TV Comedies, TV Dramas"
4363,Movie,City of Joy,"United States,",9/7/2018,2018,TV-MA,Documentaries
4364,Movie,We're No Animals,"United States, Argentina",8/15/2017,2015,TV-MA,"Comedies, Dramas, Independent Movies"
4365,Movie,Cats & Dogs: The Revenge of Kitty Galore,"United States, Australia",2/1/2019,2010,PG,"Children & Family Movies, Comedies"
4366,Movie,Mystic River,"United States, Australia",9/1/2019,2003,R,"Dramas, Thrillers"
4367,Movie,Nights in Rodanthe,"United States, Australia",7/1/2019,2008,PG-13,"Dramas, Romantic Movies"
4368,Movie,The Great Raid,"United States, Australia",11/1/2019,2005,R,"Action & Adventure, Dramas"
4369,Movie,Jupiter Ascending,"United States, Australia",8/1/2019,2015,PG-13,"Action & Adventure, Sci-Fi & Fantasy"
4370,Movie,Ghost Rider,"United States, Australia",1/1/2020,2007,PG-13,"Action & Adventure, Sci-Fi & Fantasy"
4371,Movie,Peter Rabbit,"United States, Australia",8/18/2018,2018,PG,"Children & Family Movies, Comedies"
4372,Movie,Legend of the Guardians: The Owls of Ga'Hoole,"United States, Australia",1/1/2020,2010,PG,Children & Family Movies
4373,Movie,Don't Be Afraid of the Dark,"United States, Australia, Mexico",11/2/2019,2010,R,Horror Movies
4374,Movie,The Magic Pill,"United States, Australia, South Africa, United Kingdom",4/24/2018,2017,TV-PG,Documentaries
4375,Movie,Frances Ha,"United States, Brazil",10/1/2017,2012,R,"Comedies, Dramas, Independent Movies"
4376,Movie,Waterschool,"United States, Brazil, India, Uganda, China",7/25/2018,2018,PG,Documentaries
4377,TV Show,Ultimate Beastmaster,"United States, Brazil, South Korea, Mexico, Japan, Germany",8/31/2018,2018,TV-14,Reality TV
4378,TV Show,Ultimate Beastmaster México,"United States, Brazil, South Korea, Mexico, Japan, Germany",8/31/2018,2018,TV-14,"Reality TV, Spanish-Language TV Shows"
4379,Movie,Albion: The Enchanted Stallion,"United States, Bulgaria",7/1/2017,2016,TV-PG,Children & Family Movies
4380,Movie,Death Race: Beyond Anarchy,"United States, Bulgaria",10/2/2018,2017,R,Action & Adventure
4381,Movie,Middle School: The Worst Years of My Life,"United States, Cambodia",3/3/2019,2016,PG,"Children & Family Movies, Comedies"
4382,Movie,Horns,"United States, Canada",8/1/2019,2013,R,"Dramas, Horror Movies, Sci-Fi & Fantasy"
4383,Movie,The Monster,"United States, Canada",1/9/2019,2016,R,"Horror Movies, Independent Movies"
4384,Movie,Barbie: Spy Squad,"United States, Canada",10/1/2017,2016,TV-Y,Children & Family Movies
4385,Movie,Carrie,"United States, Canada",12/31/2019,2002,TV-14,Horror Movies
4386,Movie,Final Destination 2,"United States, Canada",1/1/2020,2003,R,"Horror Movies, Thrillers"
4387,Movie,The Boy Who Cried Werewolf,"United States, Canada",11/2/2019,2010,TV-G,"Children & Family Movies, Comedies"
4388,Movie,Barbie: Princess Charm School,"United States, Canada",10/1/2017,2011,TV-Y,Children & Family Movies
4389,Movie,Apollo 18,"United States, Canada",3/9/2019,2011,PG-13,"Horror Movies, Sci-Fi & Fantasy, Thrillers"
4390,Movie,My Little Pony Equestria Girls: Rollercoaster of Friendship,"United States, Canada",10/1/2018,2018,TV-Y7,Children & Family Movies
4391,Movie,Sweet Virginia,"United States, Canada",12/1/2019,2017,R,"Dramas, Independent Movies, Thrillers"
4392,Movie,King's Ransom,"United States, Canada",11/1/2019,2005,PG-13,"Action & Adventure, Comedies"
4393,Movie,Good Luck Chuck,"United States, Canada",10/1/2019,2007,UR,"Comedies, Romantic Movies"
4394,Movie,A Cinderella Story,"United States, Canada",1/1/2020,2004,PG,"Children & Family Movies, Comedies"
4395,Movie,American Psycho,"United States, Canada",9/1/2019,2000,R,"Comedies, Cult Movies, Dramas"
4396,Movie,ATM,"United States, Canada",9/5/2018,2012,TV-14,"Comedies, International Movies, Romantic Movies"
4397,Movie,Goon,"United States, Canada",8/15/2017,2011,R,"Comedies, Sports Movies"
4398,Movie,War,"United States, Canada",4/1/2019,2007,R,Action & Adventure
4399,Movie,Harriet the Spy: Blog Wars,"United States, Canada",4/15/2018,2010,TV-G,"Children & Family Movies, Comedies"
4400,Movie,Bad Rap,"United States, Canada",8/21/2017,2016,TV-MA,"Documentaries, Music & Musicals"
4401,Movie,House of Z,"United States, Canada",1/6/2018,2016,TV-14,Documentaries
4402,Movie,Big Time Movie,"United States, Canada",11/2/2019,2012,TV-PG,"Children & Family Movies, Comedies"
4403,Movie,Jinxed,"United States, Canada",11/2/2019,2013,TV-G,"Children & Family Movies, Comedies"
4404,Movie,Catch Me If You Can,"United States, Canada",1/1/2020,2002,PG-13,Dramas
4405,Movie,Left Behind,"United States, Canada",12/26/2018,2014,PG-13,"Action & Adventure, Faith & Spirituality, Sci-Fi & Fantasy"
4406,TV Show,Criminal Minds,"United States, Canada",6/30/2017,2017,TV-14,"Crime TV Shows, TV Dramas, TV Mysteries"
4407,TV Show,Equestria Girls: Tales of Canterlot High,"United States, Canada",10/1/2017,2017,TV-Y,"Kids' TV, TV Comedies"
4408,TV Show,Stoked,"United States, Canada",12/16/2017,2010,TV-PG,Kids' TV
4409,TV Show,The Adventures of Sonic the Hedgehog,"United States, Canada",4/18/2018,1993,TV-Y,Kids' TV
4410,TV Show,Helix,"United States, Canada",11/10/2018,2015,TV-MA,"TV Horror, TV Mysteries, TV Sci-Fi & Fantasy"
4411,TV Show,My Little Pony: Friendship Is Magic,"United States, Canada",11/12/2018,2018,TV-Y,Kids' TV
4412,TV Show,Cloudy with a Chance of Meatballs,"United States, Canada",11/30/2018,2017,TV-Y7,"Kids' TV, TV Comedies"
4413,TV Show,Spy Kids: Mission Critical,"United States, Canada",11/30/2018,2018,TV-Y7-FV,Kids' TV
4414,TV Show,Good Witch,"United States, Canada",7/2/2019,2018,TV-PG,"TV Dramas, TV Sci-Fi & Fantasy"
4415,TV Show,The Dragon Prince,"United States, Canada",11/22/2019,2019,TV-Y7-FV,"Kids' TV, TV Action & Adventure, TV Sci-Fi & Fantasy"
4416,Movie,El último testigo,"United States, Canada, Belgium, United Kingdom",2/4/2018,2012,R,Action & Adventure
4417,Movie,Chloe,"United States, Canada, France",1/1/2020,2009,R,"Independent Movies, Thrillers"
4418,Movie,Harold & Kumar Go to White Castle,"United States, Canada, Germany",1/1/2020,2004,R,"Comedies, Cult Movies"
4419,Movie,Brain on Fire,"United States, Canada, Ireland",6/22/2018,2016,PG-13,"Dramas, Independent Movies, International Movies"
4420,Movie,The Real Miyagi,"United States, Canada, Japan, Panama",6/16/2017,2015,TV-PG,"Documentaries, Sports Movies"
4421,Movie,Insidious,"United States, Canada, United Kingdom",5/9/2019,2010,PG-13,"Horror Movies, Thrillers"
4422,Movie,Aftershock,"United States, Chile",3/7/2018,2012,R,"Action & Adventure, Horror Movies"
4423,Movie,The Karate Kid,"United States, China",10/17/2019,2010,PG,"Children & Family Movies, Dramas"
4424,Movie,Hedgehogs,"United States, China",4/1/2019,2016,PG,Children & Family Movies
4425,Movie,The Edge of Seventeen,"United States, China",2/1/2019,2016,R,"Comedies, Dramas"
4426,Movie,The Forbidden Kingdom,"United States, China",7/1/2019,2008,PG-13,"Action & Adventure, Sci-Fi & Fantasy"
4427,Movie,The Bye Bye Man,"United States, China",4/1/2019,2017,PG-13,"Horror Movies, Thrillers"
4428,Movie,Man of Tai Chi,"United States, China, Hong Kong",7/26/2018,2013,R,"Action & Adventure, Dramas"
4429,TV Show,Sin Senos sí Hay Paraíso,"United States, Colombia",1/11/2019,2018,TV-MA,"International TV Shows, Spanish-Language TV Shows, TV Dramas"
4430,TV Show,Narcos,"United States, Colombia, Mexico",9/1/2017,2017,TV-MA,"Crime TV Shows, TV Action & Adventure, TV Dramas"
4431,Movie,The Pink Panther,"United States, Czech Republic",7/1/2019,2006,PG,"Children & Family Movies, Comedies"
4432,TV Show,Inside the Criminal Mind,"United States, Czech Republic",8/31/2018,2018,TV-MA,"Crime TV Shows, Docuseries, International TV Shows"
